fold,epoch,train_loss,val_mae_phys,val_rmse_phys,bias_phys,best_val_mae_phys_so_far,best_epoch,improved,epochs_without_improvement
3,1,1.0637894355588489,0.35198071599006653,0.5265127345263149,0.20951364934444427,0.35198071599006653,1,True,0
3,2,0.4562908377912309,0.5662500262260437,0.6252983334913059,-0.4054611921310425,0.35198071599006653,1,False,1
3,3,0.4817485494746102,0.34722375869750977,0.5207795941921387,0.25538262724876404,0.34722375869750977,3,True,0
3,4,0.3553699346052276,0.35874882340431213,0.45324107031802463,-0.0656818374991417,0.34722375869750977,3,False,1
3,5,0.28742410076989067,0.33804383873939514,0.43573206227643224,-0.0066340952180325985,0.33804383873939514,5,True,0
3,6,0.2774903103709221,0.33877745270729065,0.43055457282552373,-0.02836768701672554,0.33804383873939514,5,False,1
3,7,0.26068443184097606,0.3246304988861084,0.41695134054412875,0.006470666266977787,0.3246304988861084,7,True,0
3,8,0.24299515038728714,0.3418945372104645,0.4257486838389295,-0.10915905237197876,0.3246304988861084,7,False,1
3,9,0.23704657331109047,0.32590511441230774,0.41161238727887195,-0.043118562549352646,0.3246304988861084,7,False,2
3,10,0.2330617962612046,0.3838813006877899,0.4575455046520771,-0.19037599861621857,0.3246304988861084,7,False,3
3,11,0.24854758216275108,0.32164591550827026,0.4084157800481254,-0.058255307376384735,0.32164591550827026,11,True,0
3,12,0.26490866899904275,0.2999812960624695,0.39620334079774316,0.05143840238451958,0.2999812960624695,12,True,0
3,13,0.22032045986917284,0.29894742369651794,0.3845812941766133,0.0018458226695656776,0.29894742369651794,13,True,0
3,14,0.21997687800063026,0.33760833740234375,0.4086418896647773,-0.11276895552873611,0.29894742369651794,13,False,1
3,15,0.2291897932688395,0.32526156306266785,0.3983023358132639,-0.09114591032266617,0.29894742369651794,13,False,2
3,16,0.20674054904116523,0.3667337894439697,0.4321083710527249,-0.195811927318573,0.29894742369651794,13,False,3
3,17,0.21733991760346624,0.3064039349555969,0.4248725047732664,0.20846958458423615,0.29894742369651794,13,False,4
3,18,0.19561953014797634,0.2873689532279968,0.3789626993819445,0.11357396095991135,0.2873689532279968,18,True,0
3,19,0.205787921945254,0.29252469539642334,0.38321372823404215,-0.06629016995429993,0.2873689532279968,18,False,1
3,20,0.17480560888846716,0.2935034930706024,0.36931476824856807,0.054452866315841675,0.2873689532279968,18,False,2
3,21,0.15111782463888326,0.3108210861682892,0.39243370929897553,-0.1450112909078598,0.2873689532279968,18,False,3
3,22,0.14766819526751837,0.2996957302093506,0.38406680397247983,-0.11576660722494125,0.2873689532279968,18,False,4
3,23,0.17308791230122247,0.3125676214694977,0.41458553891897176,0.20160053670406342,0.2873689532279968,18,False,5
3,24,0.13649935689237383,0.292435884475708,0.35999462365400897,0.009074799716472626,0.2873689532279968,18,False,6
3,25,0.13633177139692837,0.3139832615852356,0.3951208977140878,-0.15664778649806976,0.2873689532279968,18,False,7
3,26,0.12467987411138085,0.2976858615875244,0.37024368499815563,-0.06375767290592194,0.2873689532279968,18,False,8
