fold,epoch,train_loss,val_mae_phys,val_rmse_phys,bias_phys,best_val_mae_phys_so_far,improved,epochs_without_improvement
3,1,0.4740828638896346,0.5982115268707275,0.657629243962817,-0.4354674220085144,0.5982115268707275,True,0
3,2,0.3822767593794399,0.37754225730895996,0.4881030863923988,0.00026370497653260827,0.37754225730895996,True,0
3,3,0.3527820300724771,0.5339130163192749,0.5986519790244568,-0.359892874956131,0.37754225730895996,False,1
3,4,0.3484216637702452,0.5417327880859375,0.5967097547981367,-0.3502613604068756,0.37754225730895996,False,2
3,5,0.3037602746238311,0.4312264919281006,0.5280607364989452,-0.1950794756412506,0.37754225730895996,False,3
3,6,0.42258615895277923,0.4661388397216797,0.5405575572376798,-0.24914632737636566,0.37754225730895996,False,4
3,7,0.3088951093248195,0.37953415513038635,0.4933306875217,0.02479560300707817,0.37754225730895996,False,5
3,8,0.26523283721568686,0.36961790919303894,0.49434095400492123,0.05411052703857422,0.36961790919303894,True,0
3,9,0.2586957507559823,0.4938912093639374,0.571773173954693,-0.27494555711746216,0.36961790919303894,False,1
3,10,0.2849114243355062,0.39715924859046936,0.5116931239110619,-0.0937778502702713,0.36961790919303894,False,2
3,11,0.23584558219752377,0.3719983696937561,0.5136266768264043,0.12792076170444489,0.36961790919303894,False,3
3,12,0.24664674743285608,0.3827821612358093,0.5037290276262779,-0.03434453159570694,0.36961790919303894,False,4
3,13,0.21437464659619662,0.42949941754341125,0.5363194708740662,-0.1445113718509674,0.36961790919303894,False,5
3,14,0.2338759001965324,0.38889607787132263,0.5455213414640782,0.19575057923793793,0.36961790919303894,False,6
3,15,0.21027275247292387,0.3990430235862732,0.5147496798858462,-0.012506050057709217,0.36961790919303894,False,7
3,16,0.20771269500255585,0.3903236985206604,0.5077569491006205,0.03911883756518364,0.36961790919303894,False,8
