fold,epoch,train_loss,final_mae_phys,final_rmse_phys,final_bias_phys,mean_ept_pct,pct_videos_ept_found,ept_threshold_um,n_videos,n_frames,best_val_mae_phys_so_far,improved,epochs_without_improvement
2,1,0.28372553148074076,0.4293240010738373,0.5903097926290292,0.02090846747159958,89.37381404174573,35.294117647058826,0.2,17,32,0.4293240010738373,True,0
2,2,0.17019955487921834,0.5128350257873535,0.6202284825692947,-0.13838905096054077,99.43074003795066,17.647058823529413,0.2,17,32,0.4293240010738373,False,1
2,3,0.1899262780789286,0.697725772857666,0.8212627538216175,-0.4001625180244446,96.584440227704,11.76470588235294,0.2,17,32,0.4293240010738373,False,2
2,4,0.20890176424290985,0.45047107338905334,0.5808714249059447,-0.08486703038215637,98.6717267552182,29.411764705882355,0.2,17,32,0.4293240010738373,False,3
2,5,0.19180544605478644,0.6157072186470032,0.7436422446273374,-0.3708149492740631,99.43074003795066,11.76470588235294,0.2,17,32,0.4293240010738373,False,4
2,6,0.1837489203317091,0.5928685069084167,0.6810619882247555,-0.33070704340934753,94.49715370018976,5.88235294117647,0.2,17,32,0.4293240010738373,False,5
2,7,0.1590400812565349,0.44620800018310547,0.5705602186267918,-0.11898200958967209,98.10246679316889,17.647058823529413,0.2,17,32,0.4293240010738373,False,6
2,8,0.14065607666270807,0.4200722873210907,0.5167995715197095,-0.17951732873916626,92.22011385199241,29.411764705882355,0.2,17,32,0.4200722873210907,True,0
2,9,0.16075159539468586,0.37781089544296265,0.5339832677041372,0.28446754813194275,93.35863377609108,35.294117647058826,0.2,17,32,0.37781089544296265,True,0
2,10,0.09218410379253328,0.3925372064113617,0.5550131312097046,0.3019745647907257,74.38330170777988,41.17647058823529,0.2,17,32,0.37781089544296265,False,1
2,11,0.11691571061965078,0.32548755407333374,0.4610943931334666,0.13948261737823486,80.26565464895636,41.17647058823529,0.2,17,32,0.32548755407333374,True,0
2,12,0.10083807329647243,0.35063663125038147,0.5292214484155844,0.12937387824058533,78.55787476280835,52.94117647058824,0.2,17,32,0.32548755407333374,False,1
2,13,0.10021333349868655,0.3382320702075958,0.4375762191864449,-0.15432202816009521,91.65085388994306,41.17647058823529,0.2,17,32,0.32548755407333374,False,2
2,14,0.0869265835499391,0.31401196122169495,0.4548825838474143,0.04080089554190636,91.08159392789373,52.94117647058824,0.2,17,32,0.31401196122169495,True,0
2,15,0.06956554562202655,0.3750138580799103,0.5145785666127864,-0.0475018173456192,92.22011385199241,35.294117647058826,0.2,17,32,0.31401196122169495,False,1
2,16,0.07004408468492329,0.3737146854400635,0.4791861837669278,0.32780805230140686,91.46110056925995,41.17647058823529,0.2,17,32,0.31401196122169495,False,2
2,17,0.05297079321462661,0.2894975543022156,0.366158484199221,-0.03039778769016266,91.84060721062619,41.17647058823529,0.2,17,32,0.2894975543022156,True,0
2,18,0.041435596329392865,0.2586238384246826,0.3946306839836574,0.12211286276578903,82.35294117647061,47.05882352941176,0.2,17,32,0.2586238384246826,True,0
2,19,0.05529116775142029,0.2493160218000412,0.3525142925151542,0.06503421068191528,76.47058823529412,52.94117647058824,0.2,17,32,0.2493160218000412,True,0
2,20,0.03390889921865892,0.2432679533958435,0.3072110113341683,-0.08611361682415009,80.07590132827326,47.05882352941176,0.2,17,32,0.2432679533958435,True,0
2,21,0.039077294553862885,0.281457781791687,0.4311867308161209,0.13946305215358734,73.05502846299811,58.82352941176471,0.2,17,32,0.2432679533958435,False,1
2,22,0.02977538385312073,0.2715248763561249,0.36757809581209205,0.008161825127899647,77.7988614800759,47.05882352941176,0.2,17,32,0.2432679533958435,False,2
2,23,0.030065129685681313,0.3040870130062103,0.38882044727301873,-0.04731091856956482,88.61480075901328,35.294117647058826,0.2,17,32,0.2432679533958435,False,3
2,24,0.037702785251894966,0.24972254037857056,0.35228894731580085,0.07427827268838882,79.5066413662239,58.82352941176471,0.2,17,32,0.2432679533958435,False,4
2,25,0.03717210495960899,0.2747359871864319,0.4295627759768575,0.1425822377204895,70.96774193548387,58.82352941176471,0.2,17,32,0.2432679533958435,False,5
2,26,0.033986210968578234,0.2602493464946747,0.38989305585761475,0.07105037569999695,77.22960151802657,58.82352941176471,0.2,17,32,0.2432679533958435,False,6
2,27,0.023701015816186555,0.2706911861896515,0.3710883491524644,0.017084205523133278,79.69639468690703,52.94117647058824,0.2,17,32,0.2432679533958435,False,7
2,28,0.016863482553162612,0.31976330280303955,0.3938012876865418,-0.06792571395635605,97.72296015180267,29.411764705882355,0.2,17,32,0.2432679533958435,False,8
2,29,0.018742766391369514,0.2657626271247864,0.3868182275927125,0.035992663353681564,76.0910815939279,52.94117647058824,0.2,17,32,0.2432679533958435,False,9
2,30,0.01888562757812906,0.28837069869041443,0.37528845501184743,0.008972308598458767,89.94307400379508,41.17647058823529,0.2,17,32,0.2432679533958435,False,10
