fold,epoch,train_loss,final_mae_phys,final_rmse_phys,final_bias_phys,mean_ept_pct,pct_videos_ept_found,ept_threshold_um,n_videos,n_frames,best_val_mae_phys_so_far,improved,epochs_without_improvement
5,1,0.24568018858553842,0.4168556034564972,0.4927778941590622,0.0625893622636795,98.86148007590133,23.52941176470588,0.2,17,32,0.4168556034564972,True,0
5,2,0.25719874794594944,0.44299113750457764,0.5074189935592113,-0.2040489763021469,98.48197343453509,17.647058823529413,0.2,17,32,0.4168556034564972,False,1
5,3,0.21949845552444458,0.45778217911720276,0.6051924044099019,-0.4253769516944885,77.41935483870967,41.17647058823529,0.2,17,32,0.4168556034564972,False,2
5,4,0.22867783450055867,0.3737298846244812,0.46853379985751814,-0.1500852257013321,95.4459203036053,29.411764705882355,0.2,17,32,0.3737298846244812,True,0
5,5,0.19780220626853406,0.40915465354919434,0.5510908839186662,-0.3149070143699646,96.584440227704,35.294117647058826,0.2,17,32,0.3737298846244812,False,1
5,6,0.18357448291499168,0.3322756588459015,0.5629925161104818,-0.2938368320465088,88.9943074003795,70.58823529411765,0.2,17,32,0.3322756588459015,True,0
5,7,0.16393504868028685,0.6051028966903687,0.6656154425924373,0.5218757390975952,99.05123339658445,11.76470588235294,0.2,17,32,0.3322756588459015,False,1
5,8,0.1436732237925753,0.2780478298664093,0.456670765661142,-0.22392521798610687,93.7381404174573,64.70588235294117,0.2,17,32,0.2780478298664093,True,0
5,9,0.10938282689312473,0.3300860822200775,0.4232205725600126,-0.0034823697060346603,95.63567362428842,35.294117647058826,0.2,17,32,0.2780478298664093,False,1
5,10,0.07002642354927957,0.28815504908561707,0.4542943401708759,-0.14097754657268524,94.49715370018974,70.58823529411765,0.2,17,32,0.2780478298664093,False,2
5,11,0.08961535574053414,0.31469500064849854,0.3950574029184202,0.01946621760725975,94.11764705882354,35.294117647058826,0.2,17,32,0.2780478298664093,False,3
5,12,0.09220253085368313,0.30879727005958557,0.4478230064261681,-0.11277898401021957,96.39468690702087,35.294117647058826,0.2,17,32,0.2780478298664093,False,4
5,13,0.10994216211838648,0.3108861446380615,0.38908929311270696,0.003473954973742366,99.05123339658444,29.411764705882355,0.2,17,32,0.2780478298664093,False,5
5,14,0.07053114048903808,0.357649564743042,0.40791374425974464,0.2606937885284424,98.10246679316889,23.52941176470588,0.2,17,32,0.2780478298664093,False,6
5,15,0.07243578106863424,0.2905195653438568,0.3439163542410933,0.01874268800020218,97.72296015180265,35.294117647058826,0.2,17,32,0.2780478298664093,False,7
5,16,0.07644222507951781,0.2742689251899719,0.3160705433810803,0.06048543378710747,91.46110056925995,29.411764705882355,0.2,17,32,0.2742689251899719,True,0
5,17,0.07335989025887102,0.3586142659187317,0.45463823988931557,0.23568786680698395,93.54838709677419,29.411764705882355,0.2,17,32,0.2742689251899719,False,1
5,18,0.08492545821354724,0.273345023393631,0.33190710327351947,0.12176045030355453,88.99430740037951,41.17647058823529,0.2,17,32,0.273345023393631,True,0
5,19,0.0641313879750669,0.22469152510166168,0.31326856278297704,-0.04621157795190811,83.68121442125236,58.82352941176471,0.2,17,32,0.22469152510166168,True,0
5,20,0.05045453234924935,0.24317115545272827,0.3086486719245338,0.01749047078192234,92.4098671726755,58.82352941176471,0.2,17,32,0.22469152510166168,False,1
5,21,0.06142383921542205,0.2362849861383438,0.2987277417091185,-0.05063251778483391,91.27134724857686,47.05882352941176,0.2,17,32,0.22469152510166168,False,2
5,22,0.04822177506866865,0.3248971104621887,0.3893290384208937,0.2335255742073059,87.85578747628084,35.294117647058826,0.2,17,32,0.22469152510166168,False,3
5,23,0.05042216589208692,0.2792816758155823,0.33017653629066585,0.11953412741422653,93.9278937381404,35.294117647058826,0.2,17,32,0.22469152510166168,False,4
5,24,0.032390497071901336,0.23127470910549164,0.2705830493506878,0.0788361206650734,86.33776091081594,41.17647058823529,0.2,17,32,0.22469152510166168,False,5
5,25,0.03753197239711881,0.22427590191364288,0.27099979157545373,0.05663512647151947,82.3529411764706,41.17647058823529,0.2,17,32,0.22427590191364288,True,0
5,26,0.03327717789215967,0.2288721203804016,0.2980059614385293,-0.030358215793967247,89.56356736242884,41.17647058823529,0.2,17,32,0.22427590191364288,False,1
5,27,0.02074223678209819,0.24566860496997833,0.288726985662405,-0.053313326090574265,95.63567362428842,52.94117647058824,0.2,17,32,0.22427590191364288,False,2
5,28,0.03378230637463275,0.2481134682893753,0.29834488834792455,0.07217250019311905,88.04554079696395,41.17647058823529,0.2,17,32,0.22427590191364288,False,3
5,29,0.028952176158782095,0.220796138048172,0.2762634433090394,-0.04377443715929985,90.3225806451613,47.05882352941176,0.2,17,32,0.220796138048172,True,0
5,30,0.04203942712047137,0.26009583473205566,0.2954510747140488,-0.08510830998420715,94.87666034155598,35.294117647058826,0.2,17,32,0.220796138048172,False,1
5,31,0.04010334685881389,0.2879190742969513,0.3432245573545696,0.15927724540233612,91.27134724857684,35.294117647058826,0.2,17,32,0.220796138048172,False,2
5,32,0.038489964470500126,0.22670598328113556,0.27226410185334493,0.06230350211262703,83.30170777988614,41.17647058823529,0.2,17,32,0.220796138048172,False,3
5,33,0.026736858126241714,0.25485530495643616,0.2973927575646575,0.1539592146873474,93.7381404174573,41.17647058823529,0.2,17,32,0.220796138048172,False,4
5,34,0.019058136946114246,0.2196306735277176,0.2742904031501243,-0.1282496601343155,94.11764705882352,52.94117647058824,0.2,17,32,0.2196306735277176,True,0
5,35,0.025273010520322714,0.20414113998413086,0.24072686553431885,0.06813108175992966,82.16318785578747,41.17647058823529,0.2,17,32,0.20414113998413086,True,0
5,36,0.025651078060036525,0.19581137597560883,0.2307474988381298,-0.014389192685484886,91.46110056925995,58.82352941176471,0.2,17,32,0.19581137597560883,True,0
5,37,0.026879687633481808,0.18763601779937744,0.21699706277254785,0.046166516840457916,83.49146110056925,58.82352941176471,0.2,17,32,0.18763601779937744,True,0
5,38,0.02724392259551678,0.2115831822156906,0.24249324419255996,-0.045881930738687515,94.68690702087285,41.17647058823529,0.2,17,32,0.18763601779937744,False,1
5,39,0.019313845288706943,0.22294360399246216,0.263802813760864,0.08659490197896957,92.78937381404175,47.05882352941176,0.2,17,32,0.18763601779937744,False,2
5,40,0.028650402629864402,0.23950520157814026,0.2670712647610078,0.05862582474946976,90.51233396584439,29.411764705882355,0.2,17,32,0.18763601779937744,False,3
5,41,0.03993038007320138,0.17613227665424347,0.21617119517769193,-0.04229286313056946,89.75332068311195,52.94117647058824,0.2,17,32,0.17613227665424347,True,0
