fold,epoch,train_loss,val_mae_phys,val_rmse_phys,bias_phys,best_val_mae_phys_so_far,best_epoch,improved,epochs_without_improvement
5,1,0.8995837809311019,0.40778979659080505,0.5448366597586433,0.304578959941864,0.40778979659080505,1,True,0
5,2,0.34565656383832294,0.36128637194633484,0.4611795242608352,0.16805516183376312,0.36128637194633484,2,True,0
5,3,0.288797564804554,0.3625842034816742,0.41764933422341083,-0.023148998618125916,0.36128637194633484,2,False,1
5,4,0.27685782147778404,0.3294498920440674,0.4067822784038062,0.10716553032398224,0.3294498920440674,4,True,0
5,5,0.28654508541027707,0.31897690892219543,0.4072916541461341,0.11998885124921799,0.31897690892219543,5,True,0
5,6,0.26290059089660645,0.3113790452480316,0.41834952933215575,0.1726655662059784,0.3113790452480316,6,True,0
5,7,0.24497825569576687,0.2923137843608856,0.37403331773422077,0.08647653460502625,0.2923137843608856,7,True,0
5,8,0.24185929323236147,0.3344579041004181,0.4029702059426247,-0.1576140820980072,0.2923137843608856,7,False,1
5,9,0.22548515639371342,0.3408803939819336,0.436768993974569,0.25786325335502625,0.2923137843608856,7,False,2
5,10,0.2526699834399753,0.27869316935539246,0.3556087972573527,-0.09641169011592865,0.27869316935539246,10,True,0
5,11,0.22692400382624733,0.2988506853580475,0.36144316620386846,-0.09026677161455154,0.27869316935539246,10,False,1
5,12,0.20619439002540377,0.34748363494873047,0.43449726991048154,0.2798132598400116,0.27869316935539246,10,False,2
5,13,0.24792056447929806,0.2531692385673523,0.3201003302371053,0.06286368519067764,0.2531692385673523,13,True,0
5,14,0.22236361727118492,0.2507195472717285,0.31361801901262526,-0.027456872165203094,0.2507195472717285,14,True,0
5,15,0.18557235122554833,0.2423858940601349,0.31384454205139667,0.06141223758459091,0.2423858940601349,15,True,0
5,16,0.18934820468227068,0.29885154962539673,0.36426979842933005,0.2096482515335083,0.2423858940601349,15,False,1
5,17,0.23329759223593605,0.2506418824195862,0.30794926233824194,0.029024096205830574,0.2423858940601349,15,False,2
5,18,0.19789048905173937,0.3317744731903076,0.40397607358460164,-0.2777383327484131,0.2423858940601349,15,False,3
5,19,0.16911888784832424,0.20964644849300385,0.2771273561273402,0.0033064449671655893,0.20964644849300385,19,True,0
5,20,0.1679928596648905,0.24942681193351746,0.3177166283676314,-0.14190194010734558,0.20964644849300385,19,False,1
5,21,0.16625639547904333,0.2090601623058319,0.273199972800488,0.09230106323957443,0.2090601623058319,21,True,0
5,22,0.14053316331572002,0.2037116289138794,0.26938498024917246,-0.08080917596817017,0.2037116289138794,22,True,0
5,23,0.19141346795691383,0.2043161690235138,0.264980009917467,-0.07123363763093948,0.2037116289138794,22,False,1
5,24,0.13384088998039564,0.21823200583457947,0.2665904675085879,0.11378289759159088,0.2037116289138794,22,False,2
5,25,0.15428270565138924,0.25635436177253723,0.3029646582127949,0.19603992998600006,0.2037116289138794,22,False,3
5,26,0.16107301517493194,0.22057519853115082,0.2866518956128862,-0.13747885823249817,0.2037116289138794,22,False,4
5,27,0.1728690510822667,0.20344685018062592,0.25930672459343657,-0.11575058102607727,0.20344685018062592,27,True,0
5,28,0.1376540224171347,0.22863180935382843,0.2916807727581518,-0.16182473301887512,0.20344685018062592,27,False,1
5,29,0.1158374569689234,0.17827928066253662,0.24647171272121296,-0.05093354359269142,0.17827928066253662,29,True,0
5,30,0.12250327877700329,0.2335423231124878,0.292149058276416,-0.1695791780948639,0.17827928066253662,29,False,1
5,31,0.12531989730066723,0.20965823531150818,0.2636533094863618,-0.13779884576797485,0.17827928066253662,29,False,2
5,32,0.10354888004561265,0.30405113101005554,0.3663693708392772,-0.2939068377017975,0.17827928066253662,29,False,3
5,33,0.1017818817247947,0.23083922266960144,0.28163881711339905,-0.16625788807868958,0.17827928066253662,29,False,4
5,34,0.10382534232404497,0.1868598461151123,0.22989926048429918,0.027780631557106972,0.17827928066253662,29,False,5
5,35,0.09917090874579218,0.16686968505382538,0.21574640518919944,0.008698197081685066,0.16686968505382538,35,True,0
5,36,0.1209816046886974,0.1883336901664734,0.23239896965959772,0.10066788643598557,0.16686968505382538,35,False,1
5,37,0.10049580637779501,0.16121362149715424,0.21838442875367026,-0.016413800418376923,0.16121362149715424,37,True,0
5,38,0.09376001213159826,0.16361863911151886,0.21726894532498778,-0.03770066797733307,0.16121362149715424,37,False,1
5,39,0.08419277293918033,0.14954115450382233,0.1971771495055262,-0.009552506729960442,0.14954115450382233,39,True,0
5,40,0.09367137340207894,0.15122058987617493,0.2063793318736883,0.051340509206056595,0.14954115450382233,39,False,1
5,41,0.08065247463269366,0.20531430840492249,0.259065674554128,-0.14467591047286987,0.14954115450382233,39,False,2
5,42,0.07278135232627392,0.17195381224155426,0.22085496017582906,-0.09410762786865234,0.14954115450382233,39,False,3
5,43,0.06626501596636242,0.22314824163913727,0.27695269618250007,-0.1853732019662857,0.14954115450382233,39,False,4
5,44,0.08963147964742449,0.18851131200790405,0.23670506170247163,-0.12464478611946106,0.14954115450382233,39,False,5
5,45,0.08884343898130788,0.17717333137989044,0.2222667264994863,0.06483869254589081,0.14954115450382233,39,False,6
5,46,0.13027744885120127,0.15379394590854645,0.2102719066690999,0.08057748526334763,0.14954115450382233,39,False,7
5,47,0.09749123122957018,0.22612322866916656,0.2651157968039773,-0.1738029271364212,0.14954115450382233,39,False,8
