timestamp,model_name,run_name,run_dir,freeze,head_dropout,lr_head,lr_backbone,weight_decay,huber_beta,clip_duration,num_frames,image_size,clips_train,clips_val,batch_size,seed,sampling_mode,uniform_eps_sec,uniform_jitter,val_mae_phys,val_rmse_phys,bias_phys
2026-04-27 15:42:08,x3d_xs,model_name-x3d_xs__freeze-True__head_dropout-0p5__lr_head-0p001__lr_backbone-3e-05__weight_decay-0p01__huber_beta-0p2__clip_duration-2p6__num_frames-24__image_size-182__clips_train-1__clips_val-1__batch_size-1__seed-0__sampling_mode-uniform,runs/kfold_x3d/fold_1/model_name-x3d_xs__freeze-True__head_dropout-0p5__lr_head-0p001__lr_backbone-3e-05__weight_decay-0p01__huber_beta-0p2__clip_duration-2p6__num_frames-24__image_size-182__clips_train-1__clips_val-1__batch_size-1__seed-0__sampling_mode-uniform,True,0.5,0.001,3e-05,0.01,0.2,2.6,24,182,1,1,1,0,uniform,0.0333333333333333,0.2,0.4287377942387668,0.5291369911815147,0.1005247974520162
2026-04-27 23:34:23,x3d_xs,model_name-x3d_xs__freeze-True__head_dropout-0p5__lr_head-0p001__lr_backbone-3e-05__weight_decay-0p01__huber_beta-0p2__clip_duration-2p6__num_frames-24__image_size-182__clips_train-1__clips_val-1__batch_size-1__seed-0__sampling_mode-uniform,runs/kfold_x3d/fold_2/model_name-x3d_xs__freeze-True__head_dropout-0p5__lr_head-0p001__lr_backbone-3e-05__weight_decay-0p01__huber_beta-0p2__clip_duration-2p6__num_frames-24__image_size-182__clips_train-1__clips_val-1__batch_size-1__seed-0__sampling_mode-uniform,True,0.5,0.001,3e-05,0.01,0.2,2.6,24,182,1,1,1,0,uniform,0.0333333333333333,0.2,0.5398728370828664,0.7507494036172665,0.1233110990878333
2026-04-28 04:05:35,x3d_xs,model_name-x3d_xs__freeze-True__head_dropout-0p5__lr_head-0p001__lr_backbone-3e-05__weight_decay-0p01__huber_beta-0p2__clip_duration-2p6__num_frames-24__image_size-182__clips_train-1__clips_val-1__batch_size-1__seed-0__sampling_mode-uniform,runs/kfold_x3d/fold_3/model_name-x3d_xs__freeze-True__head_dropout-0p5__lr_head-0p001__lr_backbone-3e-05__weight_decay-0p01__huber_beta-0p2__clip_duration-2p6__num_frames-24__image_size-182__clips_train-1__clips_val-1__batch_size-1__seed-0__sampling_mode-uniform,True,0.5,0.001,3e-05,0.01,0.2,2.6,24,182,1,1,1,0,uniform,0.0333333333333333,0.2,0.3878958075904611,0.5371846695006893,0.1063353216266032
2026-04-28 11:20:50,x3d_xs,model_name-x3d_xs__freeze-True__head_dropout-0p5__lr_head-0p001__lr_backbone-3e-05__weight_decay-0p01__huber_beta-0p2__clip_duration-2p6__num_frames-24__image_size-182__clips_train-1__clips_val-1__batch_size-1__seed-0__sampling_mode-uniform,runs/kfold_x3d/fold_4/model_name-x3d_xs__freeze-True__head_dropout-0p5__lr_head-0p001__lr_backbone-3e-05__weight_decay-0p01__huber_beta-0p2__clip_duration-2p6__num_frames-24__image_size-182__clips_train-1__clips_val-1__batch_size-1__seed-0__sampling_mode-uniform,True,0.5,0.001,3e-05,0.01,0.2,2.6,24,182,1,1,1,0,uniform,0.0333333333333333,0.2,0.3999915025242075,0.5030625586894396,0.0219490057775294
2026-04-28 19:21:15,x3d_xs,model_name-x3d_xs__freeze-True__head_dropout-0p5__lr_head-0p001__lr_backbone-3e-05__weight_decay-0p01__huber_beta-0p2__clip_duration-2p6__num_frames-24__image_size-182__clips_train-1__clips_val-1__batch_size-1__seed-0__sampling_mode-uniform,runs/kfold_x3d/fold_5/model_name-x3d_xs__freeze-True__head_dropout-0p5__lr_head-0p001__lr_backbone-3e-05__weight_decay-0p01__huber_beta-0p2__clip_duration-2p6__num_frames-24__image_size-182__clips_train-1__clips_val-1__batch_size-1__seed-0__sampling_mode-uniform,True,0.5,0.001,3e-05,0.01,0.2,2.6,24,182,1,1,1,0,uniform,0.03333333333333333,0.2,0.4018873719140745,0.5002297342692781,0.09211191065999647
