fold,epoch,train_loss,final_mae_phys,final_rmse_phys,final_bias_phys,mean_ept_pct,pct_videos_ept_found,ept_threshold_um,n_videos,n_frames,best_val_mae_phys_so_far,improved,epochs_without_improvement
4,1,0.3452379721583742,0.5713850855827332,0.6467691353310587,-0.4243967533111572,93.35863377609108,17.647058823529413,0.2,17,32,0.5713850855827332,True,0
4,2,0.258306604556062,0.48096543550491333,0.5604811307519646,-0.2825053334236145,96.01518026565464,23.52941176470588,0.2,17,32,0.48096543550491333,True,0
4,3,0.17128773857698296,0.35832950472831726,0.4152166727048099,-0.07172654569149017,86.90702087286527,29.411764705882355,0.2,17,32,0.35832950472831726,True,0
4,4,0.1989870752687707,0.3949088752269745,0.48184073344898914,-0.12573355436325073,97.15370018975331,29.411764705882355,0.2,17,32,0.35832950472831726,False,1
4,5,0.25333268528409075,0.36412033438682556,0.4386314169620073,-0.10888298600912094,89.56356736242884,35.294117647058826,0.2,17,32,0.35832950472831726,False,2
4,6,0.17531199138047118,0.33621641993522644,0.3992495769386224,-0.12387508153915405,87.4762808349146,41.17647058823529,0.2,17,32,0.33621641993522644,True,0
4,7,0.1971201402219859,0.4100513756275177,0.4976195952182563,-0.2576479911804199,84.62998102466793,29.411764705882355,0.2,17,32,0.33621641993522644,False,1
4,8,0.15123508035233527,0.378737211227417,0.48564617955234746,-0.28971847891807556,93.5483870967742,23.52941176470588,0.2,17,32,0.33621641993522644,False,2
4,9,0.18329210060112405,0.37494874000549316,0.4777146311163346,-0.209523543715477,92.40986717267552,17.647058823529413,0.2,17,32,0.33621641993522644,False,3
4,10,0.16447417285632004,0.45461493730545044,0.5971445124238827,-0.2771454155445099,81.40417457305502,23.52941176470588,0.2,17,32,0.33621641993522644,False,4
4,11,0.16300842820694952,0.5882797837257385,0.7607590718776762,-0.5882797837257385,96.01518026565465,23.52941176470588,0.2,17,32,0.33621641993522644,False,5
4,12,0.2672550348339207,0.5397839546203613,0.6408941587378646,-0.5015935897827148,93.54838709677419,17.647058823529413,0.2,17,32,0.33621641993522644,False,6
4,13,0.17976000577662932,0.44047489762306213,0.5150823917035725,-0.26320043206214905,93.92789373814043,17.647058823529413,0.2,17,32,0.33621641993522644,False,7
4,14,0.17228159212479086,0.4083489775657654,0.52793619290887,-0.330410897731781,94.11764705882354,35.294117647058826,0.2,17,32,0.33621641993522644,False,8
4,15,0.1501904148608446,0.361736536026001,0.4832290660953712,-0.31063851714134216,88.80455407969639,29.411764705882355,0.2,17,32,0.33621641993522644,False,9
4,16,0.1358763502176964,0.35389748215675354,0.47203245062424404,-0.11751843988895416,92.2201138519924,41.17647058823529,0.2,17,32,0.33621641993522644,False,10
