timestamp,model,seed,log_base,y_phys_col,y_log_col,n_train,n_val,train_mae_log,train_rmse_log,train_bias_log,train_mae_phys,train_rmse_phys,train_bias_phys,val_mae_log,val_rmse_log,val_bias_log,val_mae_phys,val_rmse_phys,val_bias_phys,preds_csv,scatter_phys_png,residuals_phys_png,lc_loss_png,lc_mae_log_png,lc_mae_phys_png,lc_curves_csv
2026-02-25 10:41:12,PCA95_Linear,0,e,axial_resolution,,68,18,0.059690290805025206,0.07623716081920433,-7.510332225405471e-17,0.20517260019372893,0.257358026902527,-0.0096706928664398,0.18584970821932145,0.288240073852938,0.06281376788110116,0.5619925810519353,0.7697030170149666,0.10736793461940912,baseline_reg_ml/preds_PCA95_Linear.csv,baseline_reg_ml/scatter_PCA95_Linear_phys.png,baseline_reg_ml/residuals_PCA95_Linear_phys.png,baseline_reg_ml/lc_PCA95_Linear_trainloss_vs_valloss.png,baseline_reg_ml/lc_PCA95_Linear_mae_log.png,baseline_reg_ml/lc_PCA95_Linear_mae_phys.png,baseline_reg_ml/lc_PCA95_Linear_curves.csv
2026-02-25 10:41:14,PCA95_Ridge,0,e,axial_resolution,,68,18,0.0596623337842994,0.07623775042719823,-7.34706413354883e-17,0.20507178151202385,0.25731660645807997,-0.009781931236787063,0.18585245996490446,0.2882350629374332,0.06277966021859532,0.5620064502700086,0.7696625437508954,0.10722084670660756,baseline_reg_ml/preds_PCA95_Ridge.csv,baseline_reg_ml/scatter_PCA95_Ridge_phys.png,baseline_reg_ml/residuals_PCA95_Ridge_phys.png,baseline_reg_ml/lc_PCA95_Ridge_trainloss_vs_valloss.png,baseline_reg_ml/lc_PCA95_Ridge_mae_log.png,baseline_reg_ml/lc_PCA95_Ridge_mae_phys.png,baseline_reg_ml/lc_PCA95_Ridge_curves.csv
2026-02-25 10:41:17,RF_300,0,e,axial_resolution,,68,18,0.04614214072707565,0.058274427955137736,-0.004154483362364542,0.15646810885694146,0.19070772395102292,-0.037373418495088656,0.18928345744840622,0.2841829021121795,0.04116865640336488,0.5741964465282193,0.7526594671577832,0.025380062862538418,baseline_reg_ml/preds_RF_300.csv,baseline_reg_ml/scatter_RF_300_phys.png,baseline_reg_ml/residuals_RF_300_phys.png,baseline_reg_ml/lc_RF_300_trainloss_vs_valloss.png,baseline_reg_ml/lc_RF_300_mae_log.png,baseline_reg_ml/lc_RF_300_mae_phys.png,baseline_reg_ml/lc_RF_300_curves.csv
2026-02-25 10:41:15,SVR_RBF,0,e,axial_resolution,,68,18,0.04288041110749529,0.04489816981767584,-0.01493004689726285,0.15046987044636181,0.15906480725976616,-0.06808514587911327,0.1963785106256226,0.2918599746726232,0.043168160357385604,0.59854869724076,0.7814263800371468,0.0338054447113675,baseline_reg_ml/preds_SVR_RBF.csv,baseline_reg_ml/scatter_SVR_RBF_phys.png,baseline_reg_ml/residuals_SVR_RBF_phys.png,baseline_reg_ml/lc_SVR_RBF_trainloss_vs_valloss.png,baseline_reg_ml/lc_SVR_RBF_mae_log.png,baseline_reg_ml/lc_SVR_RBF_mae_phys.png,baseline_reg_ml/lc_SVR_RBF_curves.csv
2026-02-25 10:41:08,Ridge,0,e,axial_resolution,,68,18,0.00042776352825649996,0.0005664244174590619,-6.857259857978908e-17,0.001439175546448522,0.0018327273184874542,-0.0002263684679548216,0.20630650997930952,0.29679661092215615,0.06761229395272646,0.6383993044904093,0.810352640195524,0.1281808245015222,baseline_reg_ml/preds_Ridge.csv,baseline_reg_ml/scatter_Ridge_phys.png,baseline_reg_ml/residuals_Ridge_phys.png,baseline_reg_ml/lc_Ridge_trainloss_vs_valloss.png,baseline_reg_ml/lc_Ridge_mae_log.png,baseline_reg_ml/lc_Ridge_mae_phys.png,baseline_reg_ml/lc_Ridge_curves.csv
2026-02-25 10:41:02,Linear,0,e,axial_resolution,,68,18,2.612289469706251e-16,3.231223622486285e-16,-5.224578939412501e-17,9.60016380117047e-16,1.2197601686553624e-15,-2.4163677594782817e-16,0.20642576106292065,0.29686258256452597,0.0676681637575384,0.6388414823593487,0.8106937272734157,0.12844785235873424,baseline_reg_ml/preds_Linear.csv,baseline_reg_ml/scatter_Linear_phys.png,baseline_reg_ml/residuals_Linear_phys.png,baseline_reg_ml/lc_Linear_trainloss_vs_valloss.png,baseline_reg_ml/lc_Linear_mae_log.png,baseline_reg_ml/lc_Linear_mae_phys.png,baseline_reg_ml/lc_Linear_curves.csv
