fold,epoch,train_loss,final_mae_phys,final_rmse_phys,final_bias_phys,mean_ept_pct,pct_videos_ept_found,ept_threshold_um,n_videos,n_frames,best_val_mae_phys_so_far,improved,epochs_without_improvement
3,1,0.00478483596816659,1.3227967023849487,1.4407366926540792,1.3227967023849487,100.0,0.0,0.2,17,32,1.3227967023849487,True,0
3,2,0.38103556632995605,0.8081562519073486,0.9711372126384505,0.8081562519073486,100.0,5.88235294117647,0.2,17,32,0.8081562519073486,True,0
3,3,0.08959117531776428,0.3720194399356842,0.5128089996720546,0.05009491369128227,63.94686907020872,52.94117647058824,0.2,17,32,0.3720194399356842,True,0
3,4,0.10835803300142288,0.37540850043296814,0.5464173990998802,0.16914823651313782,70.20872865275142,41.17647058823529,0.2,17,32,0.3720194399356842,False,1
3,5,0.02959628589451313,0.4526785612106323,0.6379726443614467,0.35613754391670227,77.98861480075901,29.411764705882355,0.2,17,32,0.3720194399356842,False,2
3,6,0.0037944945506751537,0.5334493517875671,0.7341280988838605,0.5017409920692444,81.59392789373814,29.411764705882355,0.2,17,32,0.3720194399356842,False,3
3,7,0.01123153418302536,0.4826759994029999,0.6757473578801864,0.4207316040992737,81.97343453510436,23.52941176470588,0.2,17,32,0.3720194399356842,False,4
3,8,0.0028414318803697824,0.4301659166812897,0.6132694656308958,0.3225061297416687,74.95256166982922,35.294117647058826,0.2,17,32,0.3720194399356842,False,5
3,9,0.008987478911876678,0.4610620439052582,0.6498226629946403,0.3843446671962738,82.3529411764706,23.52941176470588,0.2,17,32,0.3720194399356842,False,6
3,10,0.0018190619302913547,0.5047090649604797,0.7031318664215508,0.4652508497238159,82.16318785578747,23.52941176470588,0.2,17,32,0.3720194399356842,False,7
3,11,0.005530373193323612,0.5064296126365662,0.7037051033076743,0.46487101912498474,82.16318785578747,23.52941176470588,0.2,17,32,0.3720194399356842,False,8
3,12,0.006565584801137447,0.4585568606853485,0.644447251828517,0.37310072779655457,78.93738140417457,29.411764705882355,0.2,17,32,0.3720194399356842,False,9
3,13,0.0027776591014117002,0.42261695861816406,0.6029193982332889,0.2972622513771057,75.71157495256166,35.294117647058826,0.2,17,32,0.3720194399356842,False,10
