fold,epoch,train_loss,final_mae_phys,final_rmse_phys,final_bias_phys,mean_ept_pct,pct_videos_ept_found,ept_threshold_um,n_videos,n_frames,best_val_mae_phys_so_far,improved,epochs_without_improvement
3,32,0.008438454303161605,0.27657973766326904,0.46321487337224937,0.09328700602054596,70.77798861480075,52.94117647058824,0.2,17,32,0.27657973766326904,True,0
3,33,0.012321270067595702,0.292582631111145,0.506580766304985,0.18274106085300446,75.14231499051233,58.82352941176471,0.2,17,32,0.27657973766326904,False,1
3,34,0.00589311009178451,0.2770516872406006,0.5088462870627773,0.20849725604057312,68.1214421252372,58.82352941176471,0.2,17,32,0.27657973766326904,False,2
3,35,0.00853885429830331,0.29626891016960144,0.4779004248985769,0.03374141827225685,65.08538899430741,47.05882352941176,0.2,17,32,0.27657973766326904,False,3
3,36,0.0054763201927847185,0.2692534923553467,0.47356755701803316,0.07814881205558777,65.46489563567363,52.94117647058824,0.2,17,32,0.2692534923553467,True,0
3,37,0.006965030538107174,0.2667306959629059,0.4715637001239731,0.07219783216714859,67.74193548387096,52.94117647058824,0.2,17,32,0.2667306959629059,True,0
3,38,0.00999990832802934,0.27559778094291687,0.482476374215742,0.09383827447891235,75.52182163187855,64.70588235294117,0.2,17,32,0.2667306959629059,False,1
3,39,0.005926603144304692,0.25132080912590027,0.4763490480267112,0.12819144129753113,63.5673624288425,76.47058823529412,0.2,17,32,0.25132080912590027,True,0
3,40,0.009345232296492095,0.2607910633087158,0.5013331283930772,0.13317522406578064,59.58254269449715,64.70588235294117,0.2,17,32,0.25132080912590027,False,1
3,41,0.007492241309618281,0.2762092649936676,0.46782325686393655,0.07259973138570786,64.51612903225806,58.82352941176471,0.2,17,32,0.25132080912590027,False,2
3,42,0.012648216936318879,0.26898080110549927,0.4936705754778082,0.16932056844234467,69.07020872865276,64.70588235294117,0.2,17,32,0.25132080912590027,False,3
3,43,0.008744030026718974,0.28863999247550964,0.4850996964275784,0.12244170904159546,66.6034155597723,58.82352941176471,0.2,17,32,0.25132080912590027,False,4
3,44,0.008351546791517108,0.2777041792869568,0.47342115569150534,0.09195099025964737,76.85009487666035,58.82352941176471,0.2,17,32,0.25132080912590027,False,5
3,45,0.01993917086688073,0.3267085552215576,0.5356559091505374,0.2927408814430237,57.1157495256167,52.94117647058824,0.2,17,32,0.25132080912590027,False,6
3,46,0.01132914230591901,0.27969861030578613,0.4967571388666616,0.14935681223869324,66.6034155597723,70.58823529411765,0.2,17,32,0.25132080912590027,False,7
3,47,0.009348765449207007,0.28129491209983826,0.5043232988427468,0.18020989000797272,65.08538899430741,58.82352941176471,0.2,17,32,0.25132080912590027,False,8
3,48,0.012016925388825652,0.307125985622406,0.5181063565626141,0.23195390403270721,76.66034155597721,52.94117647058824,0.2,17,32,0.25132080912590027,False,9
3,49,0.015653704881897545,0.2855003774166107,0.5020692446091937,0.13701948523521423,72.86527514231499,47.05882352941176,0.2,17,32,0.25132080912590027,False,10
4,1,0.08392837172563093,0.354992538690567,0.48592976260388204,0.17668896913528442,72.67552182163188,41.17647058823529,0.2,17,32,0.354992538690567,True,0
4,2,0.05257550596961401,0.3508518934249878,0.46143324104212996,0.12672346830368042,79.69639468690701,41.17647058823529,0.2,17,32,0.3508518934249878,True,0
4,3,0.061194321737908154,0.39570462703704834,0.5299056658823985,0.28176331520080566,72.865275142315,41.17647058823529,0.2,17,32,0.3508518934249878,False,1
4,4,0.05561472254170888,0.3551782965660095,0.47030366274619806,0.1085224449634552,75.52182163187855,41.17647058823529,0.2,17,32,0.3508518934249878,False,2
4,5,0.04217550980156638,0.34148910641670227,0.44500524394556673,0.09560594707727432,75.90132827324479,47.05882352941176,0.2,17,32,0.34148910641670227,True,0
4,6,0.04452462704595772,0.34227514266967773,0.43988275507459174,0.05369238182902336,92.97912713472485,41.17647058823529,0.2,17,32,0.34148910641670227,False,1
4,7,0.05197099832466979,0.3477407395839691,0.4355738165353215,0.014232341200113297,83.87096774193549,29.411764705882355,0.2,17,32,0.34148910641670227,False,2
4,8,0.04971339611296097,0.3813059628009796,0.45130936480453937,-0.06116751953959465,98.292220113852,23.52941176470588,0.2,17,32,0.34148910641670227,False,3
4,9,0.038029405146675264,0.3407505452632904,0.4576725006865017,0.09726127237081528,82.92220113851991,41.17647058823529,0.2,17,32,0.3407505452632904,True,0
4,10,0.052573547297008874,0.4149717390537262,0.48874148232142933,-0.0861133560538292,97.53320683111954,23.52941176470588,0.2,17,32,0.3407505452632904,False,1
4,11,0.02231884059374747,0.3577616512775421,0.449270461050095,0.06194978579878807,90.3225806451613,35.294117647058826,0.2,17,32,0.3407505452632904,False,2
4,12,0.03488124826032182,0.34386762976646423,0.4172283102641246,0.02424618788063526,91.27134724857686,41.17647058823529,0.2,17,32,0.3407505452632904,False,3
4,13,0.04097737258543139,0.32061663269996643,0.4219584205943516,0.08282157778739929,88.04554079696395,47.05882352941176,0.2,17,32,0.32061663269996643,True,0
4,14,0.03445586490620305,0.3249509036540985,0.38335112222915485,0.0547257736325264,86.52751423149905,41.17647058823529,0.2,17,32,0.32061663269996643,False,1
4,15,0.03168273697256286,0.3272571265697479,0.4030737873933389,0.0027635376900434494,85.00948766603416,29.411764705882355,0.2,17,32,0.32061663269996643,False,2
4,16,0.03176970598017932,0.3357209265232086,0.43792896017875566,0.09737459570169449,82.16318785578747,41.17647058823529,0.2,17,32,0.32061663269996643,False,3
4,17,0.035035624769448805,0.29620862007141113,0.34723633684504357,0.03461804240942001,91.65085388994306,41.17647058823529,0.2,17,32,0.29620862007141113,True,0
4,18,0.016660940657923187,0.29661691188812256,0.38404980991588766,0.023427359759807587,85.5787476280835,41.17647058823529,0.2,17,32,0.29620862007141113,False,1
4,19,0.030816162949886875,0.31888461112976074,0.37000321216091053,0.08025316894054413,97.15370018975331,29.411764705882355,0.2,17,32,0.29620862007141113,False,2
4,20,0.033907423737337405,0.32254549860954285,0.3785403736633377,-0.10050316154956818,92.97912713472485,29.411764705882355,0.2,17,32,0.29620862007141113,False,3
4,21,0.030245901510605345,0.3045443594455719,0.3554106025506425,0.03746417164802551,91.8406072106262,41.17647058823529,0.2,17,32,0.29620862007141113,False,4
4,22,0.017303511696071295,0.3160040080547333,0.3583215740218662,-0.020799651741981506,93.7381404174573,35.294117647058826,0.2,17,32,0.29620862007141113,False,5
4,23,0.02452261620403632,0.2738160192966461,0.3434565765664196,-0.11992903053760529,88.23529411764706,47.05882352941176,0.2,17,32,0.2738160192966461,True,0
4,24,0.01572149045481954,0.3103196620941162,0.34679011345837535,-0.044811416417360306,81.21442125237192,23.52941176470588,0.2,17,32,0.2738160192966461,False,1
4,25,0.016712040377213903,0.2612493634223938,0.2965578593784385,-0.04233900085091591,89.94307400379506,29.411764705882355,0.2,17,32,0.2612493634223938,True,0
4,26,0.011993578395576797,0.3033875823020935,0.33971530854874576,-0.06944181025028229,94.30740037950663,17.647058823529413,0.2,17,32,0.2612493634223938,False,1
4,27,0.011989576765673532,0.2687622606754303,0.29042643870400997,-0.060103192925453186,94.87666034155598,23.52941176470588,0.2,17,32,0.2612493634223938,False,2
4,28,0.014677467769470768,0.2893771529197693,0.323780234353761,-0.0455436147749424,90.89184060721061,17.647058823529413,0.2,17,32,0.2612493634223938,False,3
4,29,0.012732838951996055,0.29728612303733826,0.3601254836903124,0.06363172829151154,92.22011385199242,29.411764705882355,0.2,17,32,0.2612493634223938,False,4
4,30,0.035085603959210544,0.32824376225471497,0.38343429669796375,-0.22467276453971863,96.39468690702085,23.52941176470588,0.2,17,32,0.2612493634223938,False,5
4,31,0.029709601617904136,0.30021345615386963,0.34556266388084594,-0.18184112012386322,89.37381404174573,41.17647058823529,0.2,17,32,0.2612493634223938,False,6
4,32,0.017065958690195195,0.29575979709625244,0.3493049084331079,-0.13650481402873993,90.89184060721063,35.294117647058826,0.2,17,32,0.2612493634223938,False,7
4,33,0.024842698950374473,0.2769359350204468,0.2991190721902463,-0.001960361609235406,85.38899430740037,23.52941176470588,0.2,17,32,0.2612493634223938,False,8
4,34,0.012879734681716756,0.2704674005508423,0.3000626836298242,-0.07353731989860535,85.57874762808349,29.411764705882355,0.2,17,32,0.2612493634223938,False,9
4,35,0.010844152135626022,0.253434419631958,0.28180323600728363,-0.10186281055212021,84.2504743833017,41.17647058823529,0.2,17,32,0.253434419631958,True,0
4,36,0.014602080115751512,0.2722017765045166,0.30222387031853976,-0.03386911377310753,83.30170777988614,29.411764705882355,0.2,17,32,0.253434419631958,False,1
4,37,0.016491904939133405,0.2518007159233093,0.28758274680902907,-0.04752290993928909,79.3168880455408,41.17647058823529,0.2,17,32,0.2518007159233093,True,0
4,38,0.01373567073808416,0.27738747000694275,0.33307220865531795,0.03641727566719055,71.91650853889942,35.294117647058826,0.2,17,32,0.2518007159233093,False,1
4,39,0.023308801036193105,0.2619877755641937,0.293664918915083,-0.03048722818493843,85.00948766603415,35.294117647058826,0.2,17,32,0.2518007159233093,False,2
4,40,0.01922589334814499,0.2527155578136444,0.2848198225567165,-0.06966441124677658,84.0607210626186,35.294117647058826,0.2,17,32,0.2518007159233093,False,3
4,41,0.010089722924285394,0.2561991214752197,0.2958408841100785,-0.013169920071959496,81.97343453510436,35.294117647058826,0.2,17,32,0.2518007159233093,False,4
4,42,0.009614685356306532,0.28996971249580383,0.3279114550576665,-0.09710855782032013,92.0303605313093,35.294117647058826,0.2,17,32,0.2518007159233093,False,5
4,43,0.015336255127888011,0.2800382971763611,0.30979262831991244,-0.11068367958068848,85.00948766603416,23.52941176470588,0.2,17,32,0.2518007159233093,False,6
4,44,0.010796543281606358,0.24770107865333557,0.26853996930105084,-0.10791150480508804,90.5123339658444,35.294117647058826,0.2,17,32,0.24770107865333557,True,0
4,45,0.007027031504549086,0.23072148859500885,0.26489775340566574,-0.060991860926151276,86.90702087286527,35.294117647058826,0.2,17,32,0.23072148859500885,True,0
4,46,0.013556216030206153,0.249173104763031,0.2851937804933997,-0.03038315288722515,80.64516129032258,29.411764705882355,0.2,17,32,0.23072148859500885,False,1
4,47,0.025894411186606663,0.31875625252723694,0.39676731330723597,-0.03863608092069626,91.65085388994306,35.294117647058826,0.2,17,32,0.23072148859500885,False,2
4,48,0.016731024922236153,0.23489777743816376,0.27639619385242037,0.002016123617067933,78.74762808349145,41.17647058823529,0.2,17,32,0.23072148859500885,False,3
4,49,0.015589574532434885,0.24696677923202515,0.2895898261931814,-0.08386359363794327,82.5426944971537,41.17647058823529,0.2,17,32,0.23072148859500885,False,4
4,50,0.013085217461448865,0.2739524841308594,0.31857324215232546,0.03979158401489258,71.72675521821633,35.294117647058826,0.2,17,32,0.23072148859500885,False,5
4,51,0.014834704177886031,0.23240505158901215,0.26607774969750214,-0.020360441878437996,81.59392789373814,47.05882352941176,0.2,17,32,0.23072148859500885,False,6
4,52,0.012562464303472012,0.23691070079803467,0.2973720129575792,0.01941811293363571,89.37381404174573,41.17647058823529,0.2,17,32,0.23072148859500885,False,7
4,53,0.015185741123918822,0.26333898305892944,0.29859966695403495,-0.10957684367895126,85.00948766603416,29.411764705882355,0.2,17,32,0.23072148859500885,False,8
4,54,0.018358637653021277,0.32253915071487427,0.40828952148794767,-0.14861011505126953,83.49146110056925,29.411764705882355,0.2,17,32,0.23072148859500885,False,9
4,55,0.014745961169482789,0.2717271149158478,0.30599051400983246,-0.07927881926298141,86.14800759013282,23.52941176470588,0.2,17,32,0.23072148859500885,False,10
5,1,0.1062968434644458,0.4125139117240906,0.4810179541096038,0.11187232285737991,91.08159392789375,23.52941176470588,0.2,17,32,0.4125139117240906,True,0
5,2,0.04611496126238743,0.42707669734954834,0.5635654108353697,0.32537680864334106,83.49146110056925,35.294117647058826,0.2,17,32,0.4125139117240906,False,1
5,3,0.05238467556140993,0.39965227246284485,0.5194781570266673,0.2825528681278229,79.5066413662239,35.294117647058826,0.2,17,32,0.39965227246284485,True,0
5,4,0.0497090354177129,0.4176892638206482,0.5628756222654763,0.322652667760849,81.59392789373814,29.411764705882355,0.2,17,32,0.39965227246284485,False,1
5,5,0.056653377377306635,0.38849955797195435,0.5095661109058048,0.2679072916507721,81.40417457305502,35.294117647058826,0.2,17,32,0.38849955797195435,True,0
5,6,0.0431026839921116,0.3621339797973633,0.4686779125732147,0.19416141510009766,82.5426944971537,41.17647058823529,0.2,17,32,0.3621339797973633,True,0
5,7,0.035358748520198074,0.3430978059768677,0.4100364510103343,0.05610436573624611,89.18406072106261,29.411764705882355,0.2,17,32,0.3430978059768677,True,0
5,8,0.04922504932282196,0.3365142345428467,0.43638743558400606,0.21655462682247162,81.0246679316888,35.294117647058826,0.2,17,32,0.3365142345428467,True,0
5,9,0.052323245699854866,0.33602285385131836,0.40771765793611486,0.14964571595191956,85.00948766603416,47.05882352941176,0.2,17,32,0.33602285385131836,True,0
5,10,0.049400044547771846,0.35097187757492065,0.44132037720013495,0.1437501162290573,81.40417457305503,35.294117647058826,0.2,17,32,0.33602285385131836,False,1
5,11,0.05689712977576731,0.3665808141231537,0.47429404752865933,0.2265232652425766,86.90702087286527,41.17647058823529,0.2,17,32,0.33602285385131836,False,2
